,0
1015,5.4533124948942575
1016,5.354084433135887
1017,6.707231993335887
1018,0.008318014080891167
1019,0.6650391343164235
1020,-0.2406795827445518
1021,-0.5078573397190218
1022,0.09467090114268117
1023,0.09171579397981544
1024,-0.34098310693781464
1025,-0.47221016835941443
1026,-0.7993490571512913
1027,-0.9919127968101769
1028,-1.8054502077404595
1029,-1.9235211723141403
1030,-0.7671311553043227
1031,-0.2517029103119359
1032,-0.841620246203989
1033,-0.8157346286701164
1034,-0.08058939828936706
1035,-0.8294036066753223
1036,-1.2801905883935898
1037,0.12942900737666863
1038,1.8030179455452102
1039,-0.12183903571070642
1040,-0.5901750965292298
1041,-1.9406989635537237
1042,-1.2721288625369005
1043,-1.6755702411010793
1044,-2.011694939032524
1045,-1.2629013058802931
1046,-0.2914780294059125
1047,-1.7020905634809047
1048,0.5815704560712533
1049,-1.1708102666381839
1050,-0.07289319755269608
1051,1.1737307331033406
1052,0.5528732066455939
1053,0.23943119579553818
1054,0.8721421201276884
1055,0.22626450148871413
1056,1.3558034528271636
1057,2.35985540997194
1058,2.803815082029938
1059,1.8914738112999632
1060,2.272972749217302
1061,-0.7130908072098032
1062,-0.9013764602327059
1063,-0.9933913330316948
1064,0.0055323441576895505
1065,-0.5329721717260529
1066,0.35522538847855634
1067,0.5684138328134449
1068,1.4284976424240283
1069,0.806575733097965
1070,2.889543761075681
1071,3.008928789541422
1072,2.529556295819513
1073,3.155269372658585
1074,2.6495044702833233
1075,2.320477491347901
1076,2.657414839522714
1077,0.8222162294696616
1078,0.8092137145384286
1079,0.5986645562977491
1080,0.9262235298810864
1081,0.26247347776308816
1082,0.046142974123075664
1083,0.611740023343657
1084,1.8425004976022614
1085,1.8815960599947732
1086,1.5015418621304408
1087,1.905299980124434
1088,2.1498592216832537
1089,2.5817878747748098
1090,2.2144924059042057
1091,2.8578065779654938
1092,3.2565307285237384
1093,2.331360850629055
1094,2.7340821104621864
1095,2.55570022065313
1096,0.8412512435981485
1097,1.46722016905488
1098,2.115251202764552
1099,1.6063887538965633
1100,1.4498744983821692
1101,0.4711082457216378
1102,1.1763712564444253
1103,0.6284302960181294
1104,1.2995391754361756
1105,1.6324964899502006
1106,1.6484360985923296
1107,2.091596596121765
1108,1.199394505854304
1109,0.4734855932084616
